"result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9"
0.756617165893983,0.953319686445788,0.89868461739016,0.884916486985753,0.58556101550944,0.475449482080246,0.510632812780757,0.539736991202997,0.557692550295034
0.975263899332364,0.958471311341404,0.61969146956009,0.841363712568024,0.525856426408012,0.725657416791891,0.615765365083749,0.493884646614732,0.49550634642083
0.99016779334061,0.952301461517956,0.979943893372296,0.926749287313363,0.586960195542563,0.733165915848316,0.573847019916297,0.517171220293834,0.509509086098723
0.97788858176153,0.989542587265372,0.593187539877493,0.782567780858886,0.667888874437246,0.51285522396752,0.491083341898294,0.53372000353751,0.446540655139984
0.760185153495008,0.990619058979052,0.623041195742042,0.538933311892091,0.571694417456135,0.463859782772711,0.567532299017162,0.422173502378451,0.538981689561662
0.728257053374878,0.989416557689795,0.846225890649824,0.754749300820663,0.559053789509246,0.758807205962621,0.475602837746264,0.412407215916609,0.53545141349473
0.996709094390594,0.985230226215915,0.901369175042239,0.671702512484948,0.920428637567192,0.562842682512582,0.626531530192393,0.642818360415834,0.462115569196919
0.758250900567363,0.958507049340314,0.62779625229216,0.779455419245964,0.583455790937794,0.740704012847231,0.453308742509808,0.534479795363872,0.584572691967591
0.973548175816382,0.986860778444675,0.613239065664232,0.497076050702268,0.844622488200547,0.656959638075915,0.584448056021178,0.504467096599755,0.479375274389735
0.995391139273506,0.989416111843788,0.570996568416061,0.809988421380896,0.61704329805974,0.780063756278084,0.458132832627857,0.534941240918732,0.572088345549684
0.970460375165565,0.964198606704605,0.91581929651859,0.699228849480548,0.526539922339138,0.447844550460586,0.481372457941578,0.599703207305191,0.551252103852885
0.738921190554209,0.988399418179576,0.740958128400512,0.602942850411397,0.721833799385244,0.650995898262858,0.564598667874621,0.610083393522201,0.538031946196841
0.995673191547265,0.967099060055005,0.615878692560869,0.561578240194589,0.649817711205442,0.658147210193013,0.525569264772351,0.637357381842796,0.488769005343028
0.723640594769119,0.99140364158282,0.93916395066594,0.684143497865054,0.597227678163582,0.511083943714425,0.484750778990565,0.408166782077617,0.396652988258305
0.997985033410424,0.988436381738935,0.889238722645343,0.698424118984739,0.716713650191475,0.602582171428738,0.665285832786386,0.604886197863612,0.628188243183382
0.7393432632546,0.988553467006365,0.629233267186035,0.831529012619038,0.573618312976976,0.478423250613637,0.523466850236707,0.632669179887864,0.545495361622066
0.995889510471608,0.991196292870455,0.616959924949403,0.747724441384031,0.646162364223317,0.63513650386402,0.538432749048916,0.507780753559516,0.454603762168883
0.723750818240679,0.987840559520024,0.633007141569112,0.954001739161599,0.625146077414196,0.449456590965491,0.50596707644896,0.497924948221833,0.41469840958639
0.993942521828305,0.980678829639619,0.875432573704944,0.6306394595209,0.673070352839386,0.609575886939766,0.482886315628641,0.5327669942037,0.658796492783279
0.994256616315904,0.961499972723688,0.902300816383819,0.619681196202018,0.788461906301431,0.430907494314652,0.532987660210605,0.478076196944796,0.462792674148296
0.750064091313624,0.989472281443372,0.612741396847663,0.701697642279329,0.600109231862471,0.747458838982946,0.557770799863889,0.543682468232815,0.506645850394093
0.962295116127906,0.989777072396125,0.943595581348478,0.950322407289773,0.670058214519023,0.526587801024849,0.499413368864033,0.440934195439307,0.543557304748671
0.99610119187361,0.993484188135515,0.912138847779365,0.936455677523365,0.852020348238817,0.711402953789898,0.659986035315262,0.398506371277076,0.5474707407138
0.828858663579578,0.99212865351583,0.927553347984799,0.584991787479235,0.719852170570667,0.762891908339729,0.585642249136425,0.530821262834587,0.470266391001701
0.96970699003481,0.962082318739198,0.982129427721418,0.781293867035522,0.742099656271963,0.734735012469992,0.545886523738696,0.530432726737949,0.487760388397486
0.763597577177145,0.985842895726074,0.903020826569076,0.695311327033129,0.905285026349952,0.827498800850894,0.516241355666709,0.574496379171936,0.736196950941721
