"result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9"
0.995136754182167,0.926752802917615,0.801953425263857,0.389371370714491,0.618153607793716,0.299418873671152,0.459441724816274,0.28507423082109,0.428667491527247
0.979525678473416,0.921226849788573,0.820463302248073,0.59112000316103,0.432828345513507,0.347866574988451,0.381842304461149,0.360082089324382,0.394386120818651
0.610500001898199,0.91753286861214,0.444082270206082,0.521479196741518,0.776182949115772,0.403112391762464,0.355631585552078,0.324813438117227,0.451607085807359
0.586303125639542,0.98664259636715,0.712950982417834,0.366842612032393,0.298609779880278,0.618101646370417,0.472684721671971,0.265277964022407,0.468289004127722
0.945738980460167,0.933827674430437,0.725939762487362,0.405687472463957,0.548063564900687,0.309733299854113,0.403957660130273,0.298317050368764,0.444621912268948
0.587938129027357,0.985154236202693,0.955785218391347,0.427545106713146,0.522729324224954,0.521416299829957,0.419192226978896,0.489788172249975,0.34192637382548
0.596901779124694,0.933259063614325,0.750851994513099,0.913592977354737,0.356167540343751,0.504365208237472,0.40610240088053,0.354110306076357,0.306383301091706
0.608685663032369,0.934899622366401,0.902769131737049,0.547087843874847,0.442773278767849,0.322196575522882,0.347329739814013,0.341960659849737,0.314356154097443
0.580705976790318,0.927603346090514,0.885601698977566,0.510859238822441,0.424457042291565,0.540142053610586,0.417175746356056,0.284346184267979,0.442255215471578
0.57898338421951,0.975553091570797,0.495403242942702,0.677275962612103,0.815289030350235,0.553840174275044,0.41841907392069,0.247738699050866,0.29767702145352
0.571366045698281,0.98697981426229,0.869062110779125,0.50278690534495,0.515665088265712,0.664363758388872,0.57801446210073,0.481039912850217,0.317834961412731
0.926285784950079,0.980292321100324,0.87101678374243,0.453384283004998,0.423904198596043,0.374352933753565,0.55079992683858,0.327033693232796,0.380944943035283
0.566812544990031,0.974579774909648,0.875792328100674,0.483539061066114,0.493155418062197,0.388197349557118,0.335836651231693,0.41351587697173,0.303387456414724
0.587834195627498,0.934999150546273,0.48599551093505,0.586899260824667,0.566539093977765,0.413766639496215,0.365566369735732,0.438885149748512,0.496877631149111
0.60199080152303,0.9819113649285,0.436221529421501,0.516891111976935,0.750891419924347,0.621419730021643,0.424856792118618,0.314906382752065,0.338784379628372
0.344723652183856,0.921331621496617,0.451656733662097,0.783133224143795,0.587011994952359,0.846494577366337,0.483593576637269,0.370363349405071,0.343770534847354
0.573395233589506,0.979317558008944,0.848008392946818,0.435705234980107,0.298218634568997,0.39822448339439,0.416841335139125,0.37765900281362,0.293635325176529
0.733665952432455,0.917278210934574,0.871962765273027,0.63359004755109,0.586211112098645,0.409967201183941,0.381118018808961,0.536015455118818,0.277091722459135
0.347244829479674,0.978569327057587,0.887242159418818,0.666831210117166,0.471077217625161,0.501089783352272,0.407937111059045,0.350923784479399,0.349634470845331
0.589607134844587,0.988803308965671,0.748277175856175,0.813379606720211,0.525056312132272,0.599082696077764,0.362214269980955,0.443593180302701,0.382710348798767
0.573194168387907,0.935123711034925,0.499476997204664,0.526712621550559,0.545010487478123,0.383848868515004,0.526198334596449,0.474373177018988,0.24954790817487
0.968733844182782,0.926596334265746,0.896713517737044,0.588662940016263,0.442924200460584,0.424860161960948,0.427262421466422,0.328541135713679,0.577148667944904
0.592558824634695,0.917236162959207,0.941822353581313,0.67092338358264,0.512892295146311,0.321043702426301,0.44868461411283,0.315829142607438,0.409437927239456
0.938840454832695,0.971057814755078,0.907629132708151,0.773125433679628,0.388949508123522,0.433518155910479,0.398937939593897,0.321053666956558,0.520520958858433
0.994394218504243,0.979229377199231,0.460996047722169,0.385074820717471,0.670626929234905,0.406670212706094,0.428950372606977,0.295960838056407,0.346135853892341
0.760339484100402,0.93076452294912,0.586431289917655,0.620460153003871,0.302764752471359,0.324091877683151,0.423227993200901,0.410334436481838,0.483239748827065
0.970443088243581,0.984525262853963,0.806749547442034,0.791787626369497,0.498334730285417,0.473396560147816,0.352829099606516,0.389289588769285,0.319210665139486
0.440578013154552,0.931677803779223,0.395789197005784,0.391722592313101,0.748339458356211,0.32212136119042,0.291737160288507,0.271293461125891,0.463712526260401
0.574770998030725,0.968096702577452,0.481117610224809,0.443155176240626,0.419897552866179,0.337495066188291,0.342761708872593,0.371057020478837,0.384954167999988
0.606229059400795,0.987942947506431,0.811106601688627,0.856811168615863,0.340281078184614,0.525283871215248,0.361440493791022,0.406401220628868,0.310234743734704
0.988723005795368,0.933372993470594,0.876209160139968,0.398957824339516,0.592990494273465,0.308210067193726,0.429054716694648,0.458397784993097,0.327911501866806
0.584067490664159,0.967839494210013,0.89567681478972,0.841400530487863,0.523606615874122,0.344915255063362,0.462010098468888,0.343375558352136,0.483903013989596
0.922074829315359,0.963305276560146,0.868109420017006,0.536264114234342,0.368431505557141,0.361227489913392,0.231105870469142,0.310066046469449,0.436825733156601
0.765135005425429,0.962752822537171,0.436127637132792,0.456355712638314,0.538140924643818,0.414329722772409,0.389898086799755,0.437644677767303,0.332186623634142
0.93626296746571,0.970995986741842,0.841725421031543,0.823660979980722,0.720860530031521,0.419253174875327,0.440437003360887,0.438010684155675,0.402329734398985
0.939286701953033,0.989312002144795,0.856993733370565,0.628352603481298,0.587390023226083,0.408904924952372,0.498868118939034,0.448136043604535,0.361383854185748
0.586151679071227,0.986684066774099,0.463121416682391,0.621999554096803,0.510252117071166,0.38525624458818,0.377231170777591,0.691802405650374,0.30154929647087
0.920176586269192,0.981949304420712,0.516533363179755,0.728941119411374,0.567260039048878,0.353142888941745,0.43203812726062,0.369149404212087,0.398595966844008
0.571840007510097,0.985185681780939,0.894683119776134,0.801566193330746,0.59460446610254,0.531405959507696,0.581290239718566,0.394792135400989,0.31440744390046
0.991964061903813,0.986977587565688,0.861454719011461,0.791636700071755,0.517466621536551,0.348671388822587,0.415354289709261,0.320354021935051,0.435497513367659
0.920822695506407,0.987182149628277,0.455706210999219,0.839968882626646,0.576909254595775,0.444387992752989,0.402282467632475,0.354288407510495,0.45848871576331
0.572084692979893,0.925292611360995,0.475550581510901,0.499193403790095,0.769884185068986,0.530378211406963,0.423120937327957,0.319771319157497,0.337623714688692
0.930337809144851,0.934092299143818,0.712870009305659,0.768972094500874,0.404924730537437,0.358021644766676,0.440548654788918,0.457347764080642,0.370512751147716
0.614945998886722,0.927697810762882,0.471545264657915,0.372700474655685,0.829717089722517,0.376833986145335,0.28766243130801,0.350677320914819,0.355366402240176
0.975976922486076,0.926909729076995,0.900856630160647,0.641216874438576,0.576706769842508,0.424798202188077,0.266478954775637,0.3641813851106,0.298856732367014
0.570181415669133,0.913939613365539,0.453514587039338,0.813185684903479,0.45419786247824,0.409860648951248,0.345333602098644,0.368285465501465,0.344603023974906
0.56972415094421,0.933427288133296,0.831849257641429,0.836820293236754,0.723518999649387,0.396705037562143,0.250102052036731,0.364517632702371,0.288711225302468
0.599434568566495,0.973690628267278,0.82290156060086,0.58272912499848,0.501826195417593,0.381074096906259,0.437286687597864,0.431894619220692,0.387017659791122
0.992273530960522,0.963960180701716,0.447747406796681,0.828477972285249,0.395248500982364,0.489912746706707,0.428095656811728,0.435304659407806,0.40364147074821
0.582519043439931,0.927452620407353,0.976549848108506,0.599712203058052,0.466163057690557,0.404505439644247,0.374992073878172,0.459528337522444,0.364683924067543
0.929580707222348,0.932153984310257,0.797044479581704,0.496966256514182,0.672053480486145,0.310103517308572,0.395543253521506,0.327784715803302,0.354168364197412
0.997682133008731,0.923890769086642,0.581901634087661,0.620640252200737,0.532684202573794,0.426700062573222,0.365722139500455,0.367207540004397,0.349391454696631
0.993028390079234,0.973662925232179,0.950266947681445,0.61355727685973,0.532929385888816,0.480094241381392,0.411895792892511,0.401086126204203,0.306963426965183
0.992347423754689,0.970691384196325,0.90345055861157,0.513991540779619,0.443847295671338,0.54047351701598,0.445271413274887,0.294503850497417,0.307210962820733
0.993852679081911,0.920023882229435,0.86873952187915,0.596366957523153,0.573171203716072,0.332005928227603,0.469912531247246,0.328820425373044,0.389645743369186
0.743720576358566,0.972339986371592,0.466871651729925,0.530553830663831,0.562896641170142,0.303978124462676,0.325465216939098,0.484296409408316,0.363714338727411
0.994121463480539,0.927248663874437,0.425665131140222,0.798811342829561,0.48921780445011,0.564001352710036,0.509863991957238,0.364281299515721,0.495378500091466
0.729699374141826,0.926143927445148,0.814627847311903,0.524977794860465,0.575445737314358,0.378170688206838,0.331293360792271,0.391349090901707,0.349597158412525
0.595829144360633,0.93308300021755,0.837479163020661,0.63465147739463,0.310226653215909,0.282670235950643,0.404840834992194,0.2885462771254,0.348758166208815
0.964788067617548,0.934542010052278,0.786985378362605,0.651338915468084,0.491680910115993,0.399970260776941,0.448487083383346,0.355251147246832,0.384403411503802
0.942199739158317,0.979264998998393,0.841468952435155,0.516316002244729,0.368116367370053,0.598905041466597,0.263917756982978,0.3196327101379,0.337081035303042
0.992334496100304,0.930609660854909,0.44178523919868,0.610281616298462,0.376556926775712,0.459853887440472,0.704547708604184,0.422963449187277,0.387630945008761
0.993173737866926,0.985779260569161,0.796535174800943,0.473895911373259,0.555932918820052,0.470014926281087,0.393625391359708,0.316603082770582,0.344819173749472
0.933843809280639,0.974938617205307,0.791250160987651,0.898677874047188,0.477429308527585,0.54988869148708,0.463520519925574,0.318581729500202,0.365679889813158
0.945335736795011,0.979589084487843,0.844173428555046,0.458640587327502,0.553249955953807,0.438571944316331,0.273053560407703,0.356036379211415,0.470357575303411
0.967004822563691,0.925492840246695,0.769887818668015,0.57816126402237,0.508178761376232,0.385186618380885,0.278301376072768,0.306357967406112,0.413779410393227
0.600372318586884,0.914245324572046,0.874465982337266,0.51493725205341,0.597899463503374,0.608894600871254,0.403953260960051,0.39686348675826,0.413270567324678
0.613970580838893,0.973092176078073,0.865070787787561,0.550271412749186,0.466940243961369,0.61703017553753,0.448559384527799,0.254051298411858,0.353431846525334
0.929102663645972,0.968187738165144,0.882834681119584,0.894631766379838,0.427990515965214,0.385975777967714,0.470211384848305,0.273860700023115,0.520982734582199
0.990711344579857,0.984560119170639,0.446447450981987,0.531061598125202,0.610777441972881,0.494124142642223,0.36841854259962,0.269816976217212,0.295753932475462
0.586997519637891,0.978564239360753,0.902950971501715,0.615170137557843,0.624760451181083,0.469772408958828,0.447522468592372,0.362214634934619,0.519372245821772
0.582856920241595,0.927528078232104,0.881725129273221,0.837829667250915,0.50629008543342,0.312304345342011,0.366108288387304,0.378912841955469,0.329976470465424
0.588274818945072,0.97752994574487,0.863978637766464,0.528003091337565,0.604881550897499,0.363580939875856,0.340413357248607,0.357996231238997,0.32984534645824
0.569222649765056,0.919640065612991,0.79354223258978,0.500612733032744,0.608611449463273,0.457356192324292,0.466595640412933,0.358305406955821,0.416334318888251
0.934881455163251,0.979467901927878,0.440259382050156,0.80696946078102,0.327826393308147,0.347166308295318,0.308781769538359,0.284339841035572,0.463001351716124
0.935972653431766,0.930913116372693,0.619724564655774,0.794344127668667,0.483858661748303,0.428396325833911,0.44070575010992,0.424015081577355,0.280272012074172
0.971668470657091,0.918281748527505,0.863826700559615,0.438988308550552,0.469444339112965,0.418029428869179,0.393477670657704,0.37025419870395,0.505073954084117
0.939631428391688,0.961967937839206,0.570951599184609,0.463577289450857,0.431659995319187,0.325962682299935,0.773403465570493,0.346620238793957,0.384174297474097
0.58192889094479,0.977498411064311,0.847526171585936,0.911028879883315,0.43758319444663,0.347677365829215,0.4502689773078,0.320000620749362,0.292877708615076
0.592063827082788,0.924751809723086,0.771330324442583,0.448907052773412,0.402545754632426,0.433010725300774,0.314852928445991,0.369577464998306,0.60315581697067
0.56567529261567,0.934075774765989,0.509821797898314,0.840924909058148,0.531545524105344,0.490766963039806,0.727507576049187,0.457899294558794,0.416170374801373
0.590299473090238,0.936567631171474,0.804208231981335,0.673517679447692,0.525341174769573,0.488596515384037,0.357990771991997,0.362588832863702,0.39014240985931
0.969652867387516,0.927592284333716,0.881676707432524,0.421956097559662,0.581028415506625,0.388708912312276,0.398814431445031,0.286683192572088,0.448637860373327
0.94291313320906,0.983881033045274,0.84140549010056,0.620804195883431,0.363457342343515,0.494705363613495,0.400010003091223,0.34730051058083,0.317439831623764
0.58611205657009,0.985660179851482,0.43951956480943,0.367183113127578,0.541428524541205,0.320709579824572,0.399084676276294,0.350067049878025,0.461378230774213
0.93007172488819,0.917041207186425,0.783904459572686,0.468323643033501,0.528830029488352,0.364312857915507,0.346339810789952,0.481075374171546,0.375599973173625
0.584045928788099,0.98700984008167,0.833520941264206,0.861571160495515,0.49946499458777,0.378071614377481,0.390347524640686,0.365942786059496,0.40819049598374
0.570874052918277,0.961607034037834,0.920708718104041,0.562087121374773,0.539880471091283,0.630182469591168,0.273122873132226,0.388131035621488,0.431136128772206
