"result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9"
0.981047571206757,0.936335586491565,0.823024723971635,0.446498772281818,0.308752189916663,0.389168998186582,0.45548230115539,0.442215082341984,0.3544572294655
0.600968781708775,0.92629263252072,0.818077579805125,0.770833096554515,0.724727353257638,0.482012806197315,0.407501415580622,0.287389881616245,0.267768170320236
0.947614632820866,0.930043666053226,0.820695819662877,0.405782662109525,0.495858284141974,0.613836073575826,0.406644022048485,0.325060708900533,0.389810331187908
0.936452932869061,0.978423809623948,0.815924853162761,0.842552976361786,0.763130962543005,0.368954250731558,0.306428195802188,0.503432687738989,0.383970719198699
0.993784765716925,0.921950822359056,0.791192438081426,0.654355657134068,0.536548978605062,0.334769202426869,0.402783219569446,0.287449710293656,0.335997132912601
0.601630786840303,0.971405137549482,0.569737594536342,0.563684024411761,0.755783239804995,0.441297400070795,0.478432725348995,0.358057287535618,0.462038007476256
0.576459772970309,0.940207214736948,0.884329096527291,0.63489420151537,0.430801294474005,0.322947458819171,0.375286185898258,0.481221545063988,0.532495764702192
0.976950497547827,0.972615201972018,0.453045289174631,0.56620237912395,0.446103119730031,0.326798672767267,0.47699970563,0.336626698703374,0.381528980363735
0.95160217230613,0.983303134696551,0.878990202089197,0.861566584003306,0.501087272648933,0.507433673818718,0.484493470144381,0.469586062581624,0.247418749706821
0.98912341966956,0.913116684984604,0.455083412554435,0.512150473936083,0.319436373639043,0.271989893898836,0.477697539793798,0.399394419980764,0.457759548566566
0.445557654442881,0.917558245438824,0.74099517530933,0.489901192033414,0.542877658380923,0.376557934990548,0.437731602760406,0.391090020112562,0.391959038015156
0.444882340117684,0.940247791223953,0.896249825968422,0.599197035933907,0.490751560907417,0.364090518334004,0.33791779502833,0.291672893572003,0.334702901937934
0.598041009995076,0.936899057463757,0.957282141263077,0.672927375367717,0.60896738869604,0.513820810150572,0.398610115499776,0.340609166975651,0.372159176131688
0.959751025759402,0.931294039846376,0.847383139425272,0.709502465865069,0.338219965386276,0.350991346030326,0.39944656053373,0.394471360889712,0.263484955558683
0.587622886267942,0.917634428221983,0.82793825633475,0.576412937281085,0.358315141103139,0.383803160864598,0.262238691940222,0.365104675424265,0.389009379181227
0.569949359394606,0.986481754101527,0.896960915124295,0.799635766497845,0.555170725662599,0.49807988689535,0.546274642735157,0.354780994397709,0.403139065346813
0.569108851154061,0.970309752588545,0.453939365953409,0.397312109692628,0.453536263054441,0.602995943818334,0.311673075906159,0.292574724402311,0.40981539441405
0.962306250878498,0.914194963313201,0.746855014244806,0.554473909232965,0.448194427590716,0.496758978230449,0.492745883344451,0.430617990117058,0.352247545977585
0.992910798079992,0.975195268705013,0.823296065698425,0.608705055543138,0.396242892714093,0.443018331159144,0.328157542771808,0.360893676724768,0.396207661799424
0.94398991187107,0.917396613232255,0.520944776396481,0.637581925601505,0.362659172870967,0.410443226558494,0.504620570829667,0.368597534485065,0.337053130099191
0.946033003965471,0.926800719272857,0.859256375481309,0.889268842559063,0.484274718063644,0.386726689041541,0.307998399730001,0.621762170479655,0.36589254907526
0.957865526198665,0.982582430004791,0.859409562987695,0.594955703770776,0.483378354023751,0.344771747829517,0.400722834235202,0.527602264488708,0.461523878095428
0.71314918626684,0.940053717027215,0.913014279059104,0.618665725571599,0.604174683578891,0.323359295828782,0.391870962457166,0.304322699130676,0.385042327517476
