"result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9"
1,0.949059597632248,0.999505274941748,0.999701399914256,0.91514455070974,0.958643815293501,0.91741042658228,0.883609531431984,0.939425683443284
0.999930812606026,0.99928950625677,0.9997739681288,0.79345858602357,0.912795796102013,0.905026534004807,0.955999230598608,0.909358859944637,0.963168709409242
1,0.953275645646005,0.800242492310753,0.999630081633113,0.99946407344953,0.999390784117079,0.899815885176599,0.922154303861191,0.907997925679406
0.999930769497123,0.944570305452966,0.80130193487478,0.886730024033604,0.886977125388293,0.861483613124164,0.934929329752618,0.931046940613635,0.940314756235073
1,0.94225796347164,0.998184396190731,0.999180686641372,0.914000960792252,0.946979457730835,0.917236713789084,0.938759120903792,0.969389036117629
1,0.983818489925449,0.999853459046323,0.999845271811196,0.91423251017037,0.91790836033086,0.895469071951049,0.884413913162938,0.943022116653381
1,0.952062846826141,0.999052370054926,0.999671293267297,0.92904907844672,0.886660171399904,0.905602743808516,0.912481897076633,0.94463164679857
0.999930791058288,0.945867464025142,0.996879169067104,0.998532261967658,0.882558494872212,0.912967649152579,0.897708179167346,0.907306479639688,0.927984479520819
1,0.997595780799891,0.802576331057016,0.885199175760293,0.929742672505742,0.903888013699714,0.997585446686134,0.92557473432404,0.972842896611199
0.99993080303091,0.94826118801571,0.999360671811296,0.999221123961337,0.91312788927643,0.900634130938792,0.943559982763688,0.999173188865378,0.926692176686803
1,0.943323302153132,0.999879541154442,0.886060940692387,0.999381994613725,0.946759570901393,0.970846477072346,0.961359153421437,0.924716782650683
1,0.999960973737602,0.999500102769392,0.886407905866818,0.999195604129495,0.962987726131672,0.932824527154662,0.929638644614687,0.949845914712448
0.99993083174831,0.994707621642462,0.999103938694377,0.999836833498074,0.88131693651556,0.999172414457473,0.932650414120066,0.932458133555268,0.934267520461581
0.999930853270723,0.95422523725754,0.99968509750573,0.885150876860432,0.999660238428791,0.94385085666402,0.944190083685042,0.96290883578073,0.930394596791326
1,0.948563088687289,0.999916521554516,0.887364797393389,0.913403377101487,0.998640416157609,0.956736766928875,0.943608747140117,0.961151083365068
1,0.945094995600966,0.999194805919483,0.999752449135772,0.928534985760755,0.963452856364223,0.950507570509744,0.962392825373551,0.917032969547047
1,0.942934040729766,0.998711302697727,0.886709111722268,0.999534547981117,0.880604934063175,0.966306387516031,0.907156766516062,0.937534440727839
1,0.947372957699261,0.998608302066608,0.886444568838232,0.856737700276431,0.941077943548679,0.906766355246211,0.911808001669678,0.920739990620904
0.999930762307083,0.944130697143512,0.801456373938397,0.886808067540537,0.913704422440972,0.913378612734729,0.917644081468207,0.9375713287126,0.941798434735253
1,0.99959421165124,0.8004805096626,0.801002186003397,0.843624009371808,0.87694849155475,0.947912904361624,0.930061551670491,0.946936320953604
0.999930855661275,0.999659015446815,0.999296838691379,0.886678778151438,0.914243983625041,0.94655882631065,0.935439439135716,0.923228006827022,0.998626188235204
0.999723470451192,0.949841124674211,0.9997089163191,0.887170484943065,0.929250427789877,0.946480340689153,0.922069250200462,0.958899738969185,0.943299138850223
0.99993087000112,0.94433269385198,0.999764098457045,0.999447290248694,0.999780286532366,0.884117452929088,0.899452118603934,0.917435228900785,0.988126774760862
0.999930692726285,0.998483060990058,0.999105492018773,0.999861402652706,0.92864480700822,0.868609078251397,0.998788146431793,0.945190500178961,0.925543611943549
1,0.999845416815998,0.998779579596763,0.999239702172145,0.914540653510108,0.963431146752956,0.923793772491605,0.950031323819762,0.952403771226849
1,0.989327450907109,0.999754596875274,0.886954226632739,0.915033844658538,0.945103319648425,0.935367048561178,0.920977094863464,0.960915630639398
0.999930867611559,0.9429401493975,0.999334566847272,0.998409900473009,0.88238060313047,0.884231522164529,0.906885334922192,0.998849276431346,0.926433708698021
0.999930757512893,0.999067287190069,0.99887683269205,0.885679160760562,0.914430512698896,0.906262665850703,0.998441867145715,0.921806906682488,0.981243171848853
1,0.999611130448988,0.998955766298709,0.999839030526743,0.914488470576889,0.918077913070999,0.946617733213132,0.95534680330689,0.924220879748397
1,0.95248879438411,0.999495454344495,0.88612664159714,0.91495824976127,0.912800294976328,0.921425127788638,0.913040134544462,0.925084453780528
1,0.993232151051841,0.999675802485242,0.999761049702618,0.913520652038305,0.917427573657756,0.937946637365414,0.998473430658821,0.943847886514824
1,0.999942529232273,0.99984337255425,0.887051268621348,0.999777800071677,0.900995684895344,0.945629842155534,0.896562976484122,0.964101386448632
1,0.956075158077181,0.801079748666115,0.887081179192426,0.914585763574629,0.923978551262681,0.944069981696893,0.99895996365016,0.981824878409948
0.999930750320363,0.943316648066055,0.999149562065481,0.999628077557133,0.927695830635968,0.906821259580966,0.934933427101461,0.892100512940731,0.918650762512279
1,0.960949084527503,0.999036976309721,0.886867586370388,0.929858671862729,0.918005303818977,0.939159040329996,0.983165842242115,0.895912089664954
1,0.999481887364198,0.999334489653753,0.88539558772665,0.912930725079302,0.961662808891982,0.895837205053762,0.929818902591737,0.937071179804077
1,0.943640564739133,0.799973502063632,0.886003372946972,0.997295627521747,0.962551449928042,0.914816801105544,0.982888127515389,0.958557706463756
0.999930829356104,0.999536698695544,0.99903750080327,0.999082933653056,0.883612142982457,0.940567035536163,0.953681795584506,0.942113814471366,0.93341087057735
0.999930711934952,0.999448556546257,0.99948805831091,0.999669921533734,0.914894514105718,0.912903033458516,0.916417649401804,0.932423225617705,0.938810938092677
0.999930759910071,0.942808488025151,0.999522041968466,0.999544379101076,0.915097719711643,0.99821769501979,0.922755912038495,0.937058215243651,0.914958770926147
1,0.999672977211949,0.998851696754786,0.792248671583139,0.999051965530681,0.860734098073518,0.907476262736899,0.922068707714558,0.933423481329154
0.999930723934964,0.999593580792433,0.800578068154968,0.885468158596015,0.9130298736405,0.962936072525973,0.887008483118417,0.963498794323886,0.943723839037033
1,0.99994345821795,0.800781340292251,0.99909914083792,0.998985946773493,0.963951965734436,0.915721771533713,0.927749387086294,0.946813621895268
1,0.944479944167402,0.800598209108397,0.999707947916248,0.929771398734517,0.918017048231317,0.935634347877875,0.91088625458309,0.953089513309607
0.999930791058288,0.99686388500309,1,0.886085571650118,0.999130122630186,0.96331159618656,0.911072284215617,0.951728100659787,0.999340875994765
0.999930656681312,0.999902487176724,0.998799021277344,0.999470375528669,0.84315104772478,0.868556955615822,0.914100948036563,0.882605375038847,0.935352149196481
0.999930807818799,0.993875464711646,0.99975946783993,0.999870015407858,0.88260794234974,0.905339243407516,0.930662415154572,0.924587482426119,0.999112622699355
1,0.943296323883975,0.999374998742622,0.79298359155758,0.999608803733063,0.828168989348412,0.88929103134187,0.909114685918977,0.930140845890389
1,0.999827327046173,0.999130104666385,0.99968181694037,0.910134610504921,0.937390255032709,0.909750842109353,0.929606631635386,0.923040848551559
1,0.943672928851522,0.999130030063642,0.999759688874422,0.854083432148563,0.998647304220277,0.958443777088545,0.943415228006246,0.959398102723285
0.999861524614664,0.999959366134864,0.999874574719523,0.886960252686702,0.999744074860277,0.963791763733579,0.998824629902339,0.928848009083734,0.920703222592476
0.999930690324452,0.999634329462485,0.999658974044421,0.999508562133393,0.855913649660448,0.913119645402125,0.998869565345797,0.910807165743861,0.945493561770281
1,0.991073556038313,0.999587393685064,0.999902377441183,0.914225561011582,0.959097205084451,0.931592446996594,0.999090669326987,0.929919810671204
0.999930822178492,0.992219555904071,0.801762518215052,0.999500839431075,0.904648505477096,0.92456255404701,0.957288397994247,0.998639588707753,0.958275202860144
1,0.990199106556216,0.999393719532499,0.999731551682803,0.999603979310498,0.902117736915304,0.999292023303862,0.910386954782927,0.96684756852951
1,0.945461102976596,0.999832724729116,0.886421624597519,0.901066294684681,0.887088973091281,0.935129506115121,0.929248655426142,0.909558597244867
1,0.953565276660282,0.999539752417341,0.998886588484642,0.926922120535264,0.88977737938041,0.914690153032042,0.903836880457718,0.943633909487653
1,0.943013360788187,0.80048138678341,0.793279678696474,0.914233801599424,0.899729430274578,0.921170515895983,0.932785286126322,0.943225908576588
0.999930719135458,0.952839976825165,0.800602934649992,0.886533414421323,0.843132491931261,0.882418426901626,0.930291987075258,0.897214010510226,0.946979740215242
1,0.946195663361948,0.798853368754208,0.999647843941975,0.913403676384672,0.963468618011087,0.99941316621884,0.926637274108076,0.944164257312218
0.999930752718039,0.942531321448142,0.80185486116002,0.99970782439556,0.999398501193571,0.998880403241644,0.936879986185502,0.944911001023624,0.957593360069149
1,0.944852301948395,0.999217040315414,0.886942721730872,0.854677685308733,0.910308128374656,0.906057601131794,0.996749718858342,0.955521394324655
1,0.945752315428902,0.801626651206362,0.998911121338968,0.913471908561689,0.998491586046824,0.935525253501759,0.931810952786613,0.951649040042428
0.999930798242358,0.998899239550923,0.998344108739647,0.887917912606344,0.912800254843987,0.997510972356754,0.924763744018965,0.998952529142255,0.92866980803876
1,0.99101331270779,0.999945225165609,0.885962681664872,0.882506761208374,0.911076251253073,0.999011883966541,0.999185493232486,0.937519262155865
0.999930901050387,0.944407570382874,0.99909008108819,0.887311472579482,0.999801874172537,0.887136247049175,0.889217244680555,0.956826784932469,0.923860498942807
1,0.999205133274205,0.998887532838106,0.999758734205387,0.883267549961345,0.91183014984933,0.944346384092907,0.918461746086513,0.919057845071911
1,0.94196860471746,0.999847634398775,0.9995209746769,0.999855381420888,0.883413995113453,0.921641270606308,0.964932986145147,0.938904944759445
1,0.94304288514679,0.999421632909462,0.999581989130016,0.998641345911341,0.999029893814478,0.933298319903995,0.941774426237526,0.899590128801412
1,0.99058141557726,0.998664211997426,0.999172898362576,0.999851748653734,0.963417574110275,0.932771840328169,0.911590372493008,0.926753825814943
