"result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9"
1,0.927626815452767,0.999484690119303,0.999340884108496,0.997165900809423,0.702033590895631,0.664701243389108,0.657872533307018,0.678583531136465
1,0.940310525308632,0.998023215060104,0.749006917584291,0.763620704557548,0.62493880699117,0.996944421831707,0.713384160059667,0.656924767291701
1,0.94115794487464,0.99915606140617,0.665765422427833,0.763389761500344,0.825431136571097,0.860507223518135,0.720899272404722,0.778074810602042
1,0.998600314951767,0.99976228105703,0.997774730327293,0.997877550097136,0.872068686695446,0.769583413773928,0.611544563425378,0.708537327139576
0.999950153283236,0.999794637764774,0.999334372403795,0.747347101244574,0.675041598494237,0.751720151278551,0.720843610679699,0.654560451302718,0.781969726678476
0.999900213476631,0.999923094104432,0.997989839297177,0.750690464940235,0.645454923857266,0.712703403849638,0.895245074608962,0.711455073075966,0.722729535289163
1,0.923742913983196,0.681475081404514,0.999024908626088,0.998607845091076,0.69726154265232,0.996150279440323,0.719240639286094,0.813922166633749
1,0.923016546251058,0.682474169889314,0.749437213433032,0.759081203413326,0.593438940253245,0.703718398602774,0.54534806051913,0.713035735576075
1,0.999871055678269,0.999147311760232,0.749365207063677,0.651530400174901,0.740794293351699,0.761282574454785,0.659877953647971,0.832912446799392
1,0.985375637898717,0.997847853435734,0.999337265453899,0.759826592279472,0.852020033305552,0.715803857113333,0.790776230401448,0.750692894537439
0.999950123908024,0.999923055639368,0.682388797221247,0.748787071943015,0.761224448590066,0.981266681843828,0.646447040067067,0.732768831313841,0.752461478894997
1,0.923848512360628,0.997333448867762,0.748648429135108,0.762292919350351,0.769460173554138,0.705778464590412,0.997154198966241,0.632023251402829
0.999950243381112,0.924566064682521,0.999288806541835,0.997478067427692,0.761469629636793,0.994920732122875,0.99544769182657,0.820149854855825,0.716410358973331
0.999900222741845,0.999794248500419,0.998642489721821,0.996030851857765,0.792463077098002,0.825272837547795,0.780902256644296,0.86802017509242,0.655461051304219
1,0.995677348152864,0.999771496770647,0.999471527551962,0.760830193108049,0.735012249739607,0.69767822425947,0.717979847893585,0.620932234362338
1,0.924304536196078,0.680791492147993,0.997694145771079,0.765104939419281,0.998316996242886,0.711063783267804,0.774062868572974,0.74670840649717
1,0.991609180931944,0.999739633483909,0.997965971496229,0.764135760873305,0.787224624086531,0.995151454754095,0.77977609271368,0.719219228523955
1,0.918508315463935,0.999562274375708,0.747858436488871,0.76194460657648,0.835936577514586,0.712699632355604,0.699839350125628,0.822034327806599
1,0.999179756205201,0.99876414083756,0.998037826358763,0.791688327232918,0.711116911402028,0.720973716648981,0.826197657395433,0.789935418428224
0.999800142395112,0.924916622047091,0.999493684244383,0.999201941504707,0.762456338259745,0.886247423067895,0.77540810054862,0.774827129218554,0.792722648751942
1,0.976131836171176,0.998812109347735,0.638302633682458,0.674465581990708,0.681834501441773,0.773333247650986,0.73779843621122,0.955129575677896
1,0.923572238795339,0.683938933403058,0.998907824539077,0.781000115696203,0.99717854429408,0.996291878660893,0.677102749054571,0.659998927519217
1,0.935877184838812,0.999465000474685,0.993775015568776,0.76543307759762,0.706514905252212,0.804982582358811,0.995519710219179,0.697364346783466
0.999950173003214,0.987618500493087,0.999920996824164,0.749591970337281,0.648409478135014,0.999205315403335,0.997375325625157,0.842532285826586,0.718689236700384
0.999950322990154,0.923555219762928,0.682887624832431,0.74949009190198,0.621395199420562,0.884270504247362,0.717846973914157,0.748664586936893,0.706289383939912
0.999950236673939,0.934229665802531,0.679904008526387,0.999346590096775,0.766762745514577,0.681055381431479,0.894491745172058,0.764799509386039,0.679713316630414
1,0.999756231746947,0.995905380595529,0.996217869737705,0.761000527573945,0.736857090197058,0.772775174342245,0.653248546360553,0.615637828971319
0.999801041968958,0.987008787724033,0.998968242059185,0.99960489621031,0.999273317189189,0.591334508272079,0.721761082938049,0.809738530226046,0.686635308037424
0.999950158590838,0.987918623959883,0.99766348791772,0.75265352633554,0.763970518060238,0.591175152568633,0.858308584774824,0.720068883132983,0.697760961972164
0.999950216733562,0.999776197901829,0.680627132937105,0.750764345332087,0.996923919494672,0.734609533619902,0.993458936246954,0.660146818585181,0.604565622502333
0.99995008816785,0.925139518744035,0.999563295902548,0.750122438277909,0.791042206173153,0.761887495177971,0.994840928297443,0.71529373740664,0.760528154934325
1,0.999820297812403,0.998887726633181,0.752681162317227,0.997993759656121,0.988556127651016,0.996357710955796,0.649395931571747,0.847139199718322
1,0.999923258942492,0.99747995000302,0.749017728155147,0.672425679455187,0.786261470501039,0.72568701605866,0.674750712736091,0.695937013308006
0.999950028887477,0.996261788165709,0.998270663530444,0.997866162743592,0.998294408755301,0.734205418533989,0.646971209960547,0.650235083858165,0.865479738013679
1,0.988937774480898,0.996502098145993,0.747843826962645,0.998357395511169,0.687343185128715,0.887171684884145,0.809006419248137,0.758605248813269
1,0.999923078936714,0.683895198960281,0.999255457386977,0.780851832505212,0.644735795814168,0.724397424635083,0.712753811604683,0.936180143837497
1,0.983020245559006,0.998269018607343,0.998107400281341,0.998818540907669,0.639686486881378,0.994734146491271,0.711757648082105,0.905032531550428
